"id","diocese_id","code","alias","name","type","responsible","description","email","phone","url","picture","tags","phone_original","phone_international","phone_national","community_type","common_name"
458,827,"ab/81/villefranche-d-albigeois","102067","VILLEFRANCHE d'ALBIGEOIS","Paroisse",,"Secteur Pastoral Alban – Le Fraysse – Montfranc - Villefranche► Alban Tel : 05 63 55 82 34secrétariat ouvert :mardi 8h-12h & Jeudi 8h-12hMèl : secretariatalban@orange.fr► Montfranc&nbsp; : 05 65 99 66 72► Villefranche d’Albigeois : 05 63 55 35 63",,,,,,,,,"PARISH",
459,828,"ac/71/bienheureux-jean-xxiii","103009","Bienheureux Jean XXIII","Paroisse",," ","la-cure0122@orange.fr","+33385960474",,,,"03 85 96 04 74","+33 3 85 96 04 74","03 85 96 04 74","PARISH",
460,828,"ac/71/paroisse-notre-dame-de-bresse-finage","103029","Paroisse Notre Dame de Bresse Finage","Paroisse","M. Le Curé","&nbsp;","n-d-bressesinage@orange.fr","+33385762076","http://ndbresse.com","http://lh6.ggpht.com/7NFmPhQmpUQzdXyBcXYIqXXNfNcnUlgPAslWiJo6q9CUygAhod4IhbmKLPv-Ig5ANmV3zaRfg0xl2qUdKMtxVAyK",,"03 85 76 20 76","+33 3 85 76 20 76","03 85 76 20 76","PARISH",
461,828,"ac/71/paroisse-notre-dame-de-la-dree","103030","Paroisse Notre Dame de la Dree","Paroisse",," ","paroisse.nd.dree@gmail.com","+33385821109","http://paroisse-notredamedeladree.fr",,,"03 85 82 11 09","+33 3 85 82 11 09","03 85 82 11 09","PARISH",
462,828,"ac/71/paroisse-notre-dame-des-coteaux-en-maconnais","103031","Paroisse Notre Dame des Coteaux en Maconnais","Paroisse",," ","ndcoteaux.maconnais@orange.fr","+33977672625",,,,"09 77 67 26 25","+33 9 77 67 26 25","09 77 67 26 25","PARISH",
463,828,"ac/71/paroisse-notre-dame-des-vignes-en-sud-maconnais","103033","Paroisse Notre Dame des Vignes en Sud Maconnais","Paroisse",," ","paroisse.ndv@orange.fr","+33385367203",,,,"03 85 36 72 03","+33 3 85 36 72 03","03 85 36 72 03","PARISH",
464,828,"ac/71/paroisse-notre-dame-du-morvan","103034","Paroisse Notre Dame du Morvan","Paroisse",," ","paroissendmvan@yahoo.fr","+33385826992","https://sites.googles.com/site/morvanetdree/",,,"03 85 82 69 92","+33 3 85 82 69 92","03 85 82 69 92","PARISH",
465,828,"ac/71/ensemble-paroissial-sacre-coeur-notre-dame-de-lumiere","103059","Paroisse Notre Dame en Chalonnais","Paroisse",,"Accueil Lundi et vendredi de 16 h 30 à 18 h 30 et le mercredi et le samedi de 9 heures à 11 heures","notredameenchalonnais@gmail.com","+33385971151",,,,"03 85 97 11 51","+33 3 85 97 11 51","03 85 97 11 51","PARISH",
466,828,"ac/71/paroisse-saint-antoine-en-val-de-loire","103035","Paroisse Saint Antoine en Val de Loire","Paroisse",,"N&#39;hésitez pas à aller sur le Site Web de la Paroisse, pour connaître les célébrations et évènements particuliers, cliquez sur l&#39;onglet Messes et vérifiez le tableau. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Que Dieu vous bénisse.",,"+33385530416","http://paroissedigoin7116.wix.com/paroissedigoin",,,"03 85 53 04 16","+33 3 85 53 04 16","03 85 53 04 16","PARISH",
467,828,"ac/71/paroisse-saint-bernard-en-bresse","103036","Paroisse Saint Bernard en Bresse","Paroisse",," ","paroisse.sbb@orange.fr","+33385727061",,,,"03 85 72 70 61","+33 3 85 72 70 61","03 85 72 70 61","PARISH",
468,828,"ac/71/paroisse-saint-etienne-de-macon","103037","Paroisse Saint Etienne de Mâcon","Paroisse",," ","psedm@wanadoo.fr","+33385380002","https://www.chretiensmacon.net",,,"03 85 38 00 02","+33 3 85 38 00 02","03 85 38 00 02","PARISH",
469,828,"ac/71/paroisse-saint-jean-baptiste-des-trois-rivieres","103038","Paroisse Saint Jean Baptiste des Trois Rivières","Paroisse",," ","sjeanbpt3rivieres@orange.fr","+33385915272",,,,"03 85 91 52 72","+33 3 85 91 52 72","03 85 91 52 72","PARISH",
470,828,"ac/71/paroisse-saint-jean-baptiste-en-bresse","103039","Paroisse Saint Jean Baptiste en Bresse","Paroisse",," ","paroisse.saintjeanbaptiste71@gmail.com","+33385729275",,,,"03 85 72 92 75","+33 3 85 72 92 75","03 85 72 92 75","PARISH",
471,828,"ac/71/paroisse-saint-jean-en-pays-montcellien","103018","Paroisse Saint Jean en Pays Montcellien","Paroisse",," ","par.stjean@wanadoo.fr","+33385677760","http://paysmontcellien.paroisse.net",,,"03 85 67 77 60","+33 3 85 67 77 60","03 85 67 77 60","PARISH",
472,828,"ac/71/paroisse-saint-jean-l-evangeliste","71fs0n","Paroisse Saint Jean l'Evangéliste","Paroisse",," ","saintjean-bourbon@hotmail.fr","+33385891393","http://saintjean-bourbon.paroisse.net",,,"03.85.89.13.93","+33 3 85 89 13 93","03 85 89 13 93","PARISH",
473,828,"ac/71/paroisse-saint-joseph-ouvrier","103042","Paroisse Saint Joseph Ouvrier","Paroisse",," ","paroisse.st.joseph@wanadoo.fr","+33385551501",,,,"03 85 55 15 01","+33 3 85 55 15 01","03 85 55 15 01","PARISH",
474,828,"ac/71/paroisse-saint-just-de-bretennieres","103019","Paroisse Saint Just de Bretenières","Paroisse",," ","secretariatparoissesaintjust@gmail.com","+33385425055","http://www.paroissesaintjust.org",,,"03 85 42 50 55","+33 3 85 42 50 55","03 85 42 50 55","PARISH",
475,828,"ac/71/paroisse-saint-lazare-en-autunois","103043","Paroisse Saint Lazare en Autunois","Paroisse",," ","paroisse.autun@gmail.com","+33385521237","http://www.paroisse-autun.cef.fr",,,"03 85 52 12 37","+33 3 85 52 12 37","03 85 52 12 37","PARISH",
476,828,"ac/71/ensemble-paroissial-de-saint-gengoux-le-national","103005","Paroisse Saint Louis entre Grosne et Guye","Paroisse",," ","paroisse.saintlouis@orange.fr",,"http://paroisse.saintlouis.pagesperso-orange.fr/",,,,,,"PARISH",
477,828,"ac/71/paroisse-saint-luc-en-pays-montcellien","103044","Paroisse Saint Luc en Pays Montcellien","Paroisse",," ","paroisse.stluc71@gmail.com","+33385570380",,,,"03 85 57 03 80","+33 3 85 57 03 80","03 85 57 03 80","PARISH",
896,831,"aj/20/eccica-suarella","106031","Eccica Suarella","Paroisse",,,,,"",,,,,,"PARISH",
478,828,"ac/21/paroisse-saint-martin-des-trois-croix","103045","Paroisse Saint Martin des Trois Croix","Paroisse",," ","paroisse.chagny@wanadoo.fr","+33385871575",,,,"03 85 87 15 75","+33 3 85 87 15 75","03 85 87 15 75","PARISH",
479,828,"ac/71/paroisse-saint-martin-du-partage","103046","Paroisse Saint Martin du Partage","Paroisse",," ","paroissemontchanin@laposte.net","+33385739100",,,,"03 85 73 91 00","+33 3 85 73 91 00","03 85 73 91 00","PARISH",
480,828,"ac/71/paroisse-saint-matthieu-en-pays-montcellien","103048","Paroisse Saint Matthieu en Pays Montcellien","Paroisse",," ","par.stjean@wanadoo.fr","+33385677760","http://paysmontcellien.paroisse.net",,,"03 85 67 77 60","+33 3 85 67 77 60","03 85 67 77 60","PARISH",
481,828,"ac/71/ensemble-paroissial-saint-jean-saint-paul","103060","Paroisse Saint Paul Apôtre","Paroisse",," ","paroissesaintpaul@wanadoo.fr","+33385462105",,,,"03 85 46 21 05","+33 3 85 46 21 05","03 85 46 21 05","PARISH",
482,828,"ac/71/paroisse-saint-philibert-en-tournugeois","103049","Paroisse Saint Philibert en Tournugeois","Paroisse",," ","paroisse.st.philibert@orange.fr","+33385510376",,,,"03 85 51 03 76","+33 3 85 51 03 76","03 85 51 03 76","PARISH",
483,828,"ac/39/paroisse-saint-pierre-en-louhannais","103050","Paroisse Saint Pierre en Louhannais","Paroisse",," ","parsaintpierre71@gmail.com","+33385750195",,,,"03 85 75 01 95","+33 3 85 75 01 95","03 85 75 01 95","PARISH",
484,828,"ac/71/ensemble-paroissial-de-saint-usuge","103021","Paroisse Saint Pierre en Louhannais","Paroisse",," ","parsaintpierre71@gmail.com","+33385750195",,,,"03 85 75 01 95","+33 3 85 75 01 95","03 85 75 01 95","PARISH",
485,828,"ac/71/paroisse-saint-vincent-de-paul-de-macon","103051","Paroisse Saint Vincent de Paul de Mâcon","Paroisse",,"Permanences d&#39;accueillundi, mardi, jeudi de 16 h 30 à 18 h 30jeudi et samedi de 9 h 30 à 11 h 30 ","paroissestvincentdepaul@wanadoo.fr","+33385342339","http://www.chretiensmacon.net/",,,"03 85 34 23 39","+33 3 85 34 23 39","03 85 34 23 39","PARISH",
486,828,"ac/71/paroisse-saint-vincent-des-buis","103052","Paroisse Saint Vincent des Buis","Paroisse",," ","cure.buxy@wanadoo.fr","+33385921016",,,,"03 85 92 10 16","+33 3 85 92 10 16","03 85 92 10 16","PARISH",
496,828,"ac/71/paroisse-de-la-sainte-trinite-en-bresse","103014","Paroisse de la Sainte Trinite en Bresse","Paroisse",,"&nbsp;","saintetrinite@wanadoo.fr",,"http://www.paroisse-ste-trinite-en-bresse.fr",,,,,,"PARISH",
866,831,"aj/20/alata","106001","Alata","Paroisse","Abbé Frédéric Després"," ","fredericdespres@gmx.fr",,,,,,,,"PARISH",
867,831,"aj/20/aleria","106002","Aleria","Paroisse",,,,,"",,,,,,"PARISH",
868,831,"aj/20/algajola","106003","Algajola","Paroisse",,,,,"",,,,,,"PARISH",
869,831,"aj/20/aregno","106004","Aregno","Paroisse",,,,,"",,,,,,"PARISH",
870,831,"aj/20/barchetta","106005","Barchetta","Paroisse",,,,,"",,,,,,"PARISH",
871,831,"aj/20/bastelicaccia","106006","Bastelicaccia","Paroisse",,,,,"",,,,,,"PARISH",
872,831,"aj/20/belgodere","106007","Belgodere","Paroisse",,,,,"",,,,,,"PARISH",
873,831,"aj/20/belvedere-campomoro","106008","Belvedere Campomoro","Paroisse",,,,,"",,,,,,"PARISH",
497,828,"ac/71/paroisse-des-monts-du-charolais","103023","Paroisse des Monts du Charolais","Paroisse",,"Permanence
à la Maison Paroissiale&nbsp;: vendredi 9h-11h pour inscriptions,
intentions de messe, information.","mmaisonparoissiale@sfr.fr","+33385247568",,,,"03 85 24 75 68","+33 3 85 24 75 68","03 85 24 75 68","PARISH",
498,828,"ac/71/paroisse-des-saints-apotres-en-haut-clunysois","103024","Paroisse des Saints Apotres en Haut Clunysois","Paroisse",," ","saintsapotres@free.fr","+33385597093",,,,"03 85 59 70 93","+33 3 85 59 70 93","03 85 59 70 93","PARISH",
499,828,"ac/71/paroisse-des-saints-pierre-et-paul","103057","Paroisse des Saints Pierre et Paul","Paroisse",," ","paroissepierreetpaul@free.fr","+33385496738",,,,"03 85 49 67 38","+33 3 85 49 67 38","03 85 49 67 38","PARISH",
500,828,"ac/71/autun-le-bon-pasteur","ac/71/le-bon-pasteur","Paroisse du Bon Pasteur","Paroisse",," ","paroissebonpasteur71@orange.fr","+33385794128",,,,"03 85 79 41 28","+33 3 85 79 41 28","03 85 79 41 28","PARISH",
501,828,"ac/71/paroisse-du-bon-samaritain","103026","Paroisse du Bon Samaritain","Paroisse",," ","paroissedubonsamaritain@gmail.com","+33385481709",,,,"03 85 48 17 09","+33 3 85 48 17 09","03 85 48 17 09","PARISH",
502,828,"ac/71/paroisse-du-sacre-coeur-en-val-d-or","103028","Paroisse du Sacre Coeur en Val d'Or","Paroisse",," ","paroisseparaylemonial@gmail.com","+33385810584","http://paroisse-paray.fr/","http://lh3.googleusercontent.com/Cy4Lw1SUR5KdE1mCn0iXAdpjRydalKDX1O4BWvO0b0dWHPvQpcqOePzjbCNQ_ZcwzSCJXBz_ULayBO3li7ni-ePJ",,"03 85 81 05 84","+33 3 85 81 05 84","03 85 81 05 84","PARISH",
503,828,"ac/71/saint-augustin-en-nord-clunisois","103007","Saint Augustin en Nord Clunisois","Paroisse",," ","nord-clunisois.paroisse@wanadoo.fr","+33385507759","http://www.paroisse-st-augustin-en-clunisois.fr",,,"03 85 50 77 59","+33 3 85 50 77 59","03 85 50 77 59","PARISH",
504,828,"ac/71/saint-hugues-en-brionnais-bords-de-loire","103061","Saint Hugues en Brionnais Bords de Loire","Paroisse","Père Simon-Pierre LUDINARD","03 85 25 03 27 ","paroissemarcigny71@gmail.com","+33385250327",,,,"03 85 25 03 27","+33 3 85 25 03 27","03 85 25 03 27","PARISH",
505,828,"ac/71/saint-louis-entre-grosne-et-guye","103058","Saint Louis Entre Grosne et Guye","Paroisse",," ","paroisse.saintlouis@orange.fr","+33385926008","http://www.paroissesaintlouis.fr",,,"03 85 92 60 08","+33 3 85 92 60 08","03 85 92 60 08","PARISH",
506,828,"ac/71/saint-marc-en-pays-montcellien","103062","Saint Marc en Pays Montcellien","Paroisse",," ","paroisse-saint-marc@wanadoo.fr","+33385680221","http://paysmontcellien.paroisse.net",,,"03 85 68 02 21","+33 3 85 68 02 21","03 85 68 02 21","PARISH",
507,828,"ac/71/saint-symphorien-en-cote-chalonnaise","103063","Saint Symphorien en Côte Chalonnaise","Paroisse",," ","paroissestsymphorien@akeonet.com","+33385443239",,,,"03 85 44 32 39","+33 3 85 44 32 39","03 85 44 32 39","PARISH",
508,828,"ac/71/saint-vincent-en-val-lamartinien","103008","Saint Vincent en Val Lamartinien","Paroisse",," ","paroisse.saintvincent@gmail.com","+33385376517",,,,"03 85 37 65 17","+33 3 85 37 65 17","03 85 37 65 17","PARISH",
509,828,"ac/71/paroisse-saint-martin-entre-saone-et-grosne","103047","Saint-Martin-Entre-Saone-et-Grosne","Paroisse","P. Frédéric CURNIER-LAROCHE","La paroisse Saint-Martin regroupe 13 villages&nbsp;(Beaumont s/ Grosne ; Champagny /s Uxelles ; Etrigny ; Gigny s/ Saône ; Jugy ; La Chapelle de Bragny ; Laives ; Lalheue ; Montceau Ragny ; Nanton ; Saint-Cyr ; Saint-Ambreuil ; Sennecey-le-Grand)Outre les lieux de culte indiqués, possibilité est donnée de célébrer messes, baptêmes, mariages et obsèques dans les deux églises romanes : Saint-Julien de SENNECEY et Saint-Martin de LAIVES.Le P. Curnier-Laroche est à votre disposition pour dialogue personnel ou entretien spirituel. Il vous reçoit à votre convenance, sur rendez-vous. Vous pouvez également prendre contact avec lui si, malade ou dans l&#39;impossibilité de vous déplacer, vous souhaitez sa visite.www.paroisse-sennecey.com","saintmartin.paroisse@wanadoo.fr","+33385448065","http://www.paroisse-sennecey.com","http://lh3.googleusercontent.com/TAP3Mzdlx2eKJcrDZs6mU4nKM1QohykirseEg4Du5GJcvGKTtI0phgrbzwLmAu_wXPLfEZl2uXIINgGC_Ceypg",,"03 85 44 80 65","+33 3 85 44 80 65","03 85 44 80 65","PARISH",
510,829,"ad/40/bon-pasteur","104001","Bon Pasteur","Paroisse",," ","seclbp@hotmail.fr","+33558978424","http://lebonpasteur.fr","http://lh3.googleusercontent.com/XUDZd8bFfnDGEJIGHxVD53vhcBNfRN1b0aSPuL3e83Jzv69FKtAXvTb9CDK_JbnziBxhxMtcwPzP_18qeSPxZg",,"05 58 97 84 24","+33 5 58 97 84 24","05 58 97 84 24","PARISH",
511,829,"ad/40/carmel-du-christ-roi","40onpn","Carmel du Christ Roi","Communauté religieuse",," ","monastere.carmel.christroi@wanadoo.fr","+33558760015","http://landes.catholique.fr/-Carmel-du-Christ-Roi-de-Saint-Sever-166-","http://lh3.googleusercontent.com/XJz6FjT-P9EMw6-Kuj-WxEeNPd4DBpoLzXqpNFkz6qNpJ0O3QXO3LIChH2JSFmtoDhlfynLJ1evMfVgU0Kp4SmKB",,"05 58 76 00 15","+33 5 58 76 00 15","05 58 76 00 15","PARISH",
512,829,"ad/40/notre-dame-de-chalosse","104002","Notre Dame de Chalosse","Paroisse",," ","paroissendc@sfr.fr","+33558977028","http://notredamedechalosse.fr","http://lh3.googleusercontent.com/dkk7QHuy3PfgT06nlK20q-F-w1YbXm_cMgbAqwJYzAoteTTmsSp15AU4uAwx6I41gi8QwXi4M9OQQDsJCnsMurM",,"0558977028","+33 5 58 97 70 28","05 58 97 70 28","PARISH",
513,829,"ad/40/notre-dame-de-l-adour","104004","Notre Dame de l'Adour","Paroisse",," ","notredame.adour@wanadoo.fr","+33559640229","http://landes.cef.fr","http://lh3.googleusercontent.com/m_t64_IgKYt3fxL_NOISl0aWElc7Gr8J5gbl6jd3MqWe0NISy-6mO4cBjz1yRmAqVA0GtHckME0T988hCDd_FAw",,"05 59 64 02 29 ","+33 5 59 64 02 29","05 59 64 02 29","PARISH",
514,829,"ad/40/notre-dame-de-la-mer","104003","Notre Dame de la Mer","Paroisse",," ","notredamedelamer@gmail.com","+33558435188","http://landes.catholique.fr","http://lh3.googleusercontent.com/sO0XYqqwhUaMuAJiAQJszCdGDk9f9diXchg7TDt9S0j3fMxnLRPNnD5vqs34AmultxaU7cKa9LiIOPaHkHJBUA",,"05 58 43 51 88","+33 5 58 43 51 88","05 58 43 51 88","PARISH",
515,829,"ad/40/notre-dame-des-trois-rivieres","104005","Notre Dame des Trois Rivières","Paroisse",," ","paroisse.3rivieres@orange.fr","+33558466841","http://notredamedes3rivieres.fr","http://lh3.googleusercontent.com/tHLvH3aLjzyCsI9B23YJu8B6ry2kVMXEUbAlUjwUl-43mU7IGl72v9ZSvKZ4REL09tOxShDzM5MyexOmzRZhKw",,"05 58 46 68 41","+33 5 58 46 68 41","05 58 46 68 41","PARISH",
516,829,"ad/40/notre-dame-du-bas-armagnac","104007","Notre Dame du Bas Armagnac","Paroisse",," ",,"+33558446640","http://ndba40.cef.fr","http://lh3.googleusercontent.com/MtOeKT6qXSMPrUHmqJuRJWXtepdtGKlG7kHoDpCptUt7CTfu3pAq5xbjBKm1YMVWk-_5jj6-WdC7VIlT1GUdhFo",,"05 58 44 66 40","+33 5 58 44 66 40","05 58 44 66 40","PARISH",
517,829,"ad/40/notre-dame-du-midadour","104008","Notre Dame du Midadour","Paroisse",," ","ndm.spar@wanadoo.fr","+33558734833","http://landes.cef.fr","http://lh3.googleusercontent.com/ozM6rZWZTnOihi8U5uSqGO2ye46ns4PrZBoJsCUgYZmdG6_GGSIxZhp7xF8BlmJhtTiCApDsY6yL1jLP34cdezw",,"05 58 73 48 33","+33 5 58 73 48 33","05 58 73 48 33","PARISH",
518,829,"ad/40/notre-dame-du-mont-carmel","104009","Notre Dame du Mont Carmel","Paroisse",," ","ndmontcarmel@landes.cef.fr","+33558760486","http://landes.cef.fr","http://lh3.googleusercontent.com/087vaJ0d7_t0FGKgnfMRHb3XhpOx0SZiAnt3T5FpWn07T4REaTXL45w7sXP_bUy1imBV9I83ThHJNNZQH1aWsWrA",,"05 58 76 04 86","+33 5 58 76 04 86","05 58 76 04 86","PARISH",
519,829,"ad/40/notre-dame-du-pays-d-orthe","104010","Notre Dame du Pays d'Orthe","Paroisse",," ","paroissenotredamepaysdorthe@orange.fr","+33558732547","http://paroisse-notre-dame-du-pays-d-orthe.fr","http://lh3.googleusercontent.com/t_OSfosgClB_01bj3v_nBXOLSkC_L8d0x67dSOuqK8dWlfvwbJgeeUZ8FVVkPvyiHLRyI-buglIUSV4M-pBvcE9r",,"05 58 73 25 47","+33 5 58 73 25 47","05 58 73 25 47","PARISH",
520,829,"ad/40/notre-dame-du-salut-en-maremne","104011","Notre Dame du Salut en Maremne","Paroisse",," ","notredamedusalut@orange.fr","+33558770068","http://landes.cef.fr","http://lh3.googleusercontent.com/qpt1BKEh3ufWwJVR2Q9neASJx2PPw4ZOm30bHWMnEGU0yolv5Sy6d98dkWk5PJRrTgagPNJQwrKnDsD9PBo5yG4",,"05 58 77 00 68","+33 5 58 77 00 68","05 58 77 00 68","PARISH",
521,829,"ad/40/saint-andre-du-port-d-albret","104012","Saint Andre du Port d'Albret","Paroisse",," ","paroisse-soustons@wanadoo.fr","+33558415347","http://paroisse-saintandredeportdalbret.catholique.fr","http://lh3.googleusercontent.com/055fSG0LGNgPAyBKz_h_k4BNrsXj3MWbEYBpnONXIFeJSJgx3jW5dhnpRYzKU2paD_-tX9IetiTT9bIFYSBgLU6V",,"05 58 41 53 47","+33 5 58 41 53 47","05 58 41 53 47","PARISH",
522,829,"ad/40/saint-benoit-de-gosse","104013","Saint Benoit de Gosse","Paroisse",," ","saint-benoit-de-gosse@orange.fr","+33559563030","http://landes.catholique.fr","http://lh3.googleusercontent.com/eZAOsrVuXGQnsVGvj8jFOn843XhY9eFVm9yWVvtLFZAqtw0WxWJ4b1qpob8CjuSs1SB175q-bI68UsgvJvhV22M",,"05 59 56 30 30","+33 5 59 56 30 30","05 59 56 30 30","PARISH",
523,829,"ad/40/saint-girons-de-chalosse","104014","Saint Girons de Chalosse","Paroisse",," ","paroissestgirons40@orange.fr","+33558793238","http://landes.cef.fr","http://lh3.googleusercontent.com/LrAAQy_luwd737p2Euo3svOkm57Mcnb1Fq-Zbo2EIoTy1BBXLmgPEm-dCUdBYCV-L2663ey1msDKJuqe8quiIA",,"05 58 79 32 38","+33 5 58 79 32 38","05 58 79 32 38","PARISH",
524,829,"ad/40/saint-jacques-de-la-douze-et-d--albret","104015","Saint Jacques de la Douze et d' Albret","paroisse",," ","st-jacques-douze-et-albret@wanadoo.fr","+33558455075","http://landes.cef.fr","http://lh3.googleusercontent.com/bmwdc4gQUvFyxNajkXlhBoJvri8vJqW-IF1l6wWxycS8EnFJ_rJUygxG3d49W7xhELn7qWxpZrj0ZLZCpUjEdiY",,"05 58 45 50 75","+33 5 58 45 50 75","05 58 45 50 75","PARISH",
525,829,"ad/40/saint-jacques-des-grands-pins","104016","Saint Jacques des Grands Pins","Paroisse",," ","paroisse.3rivieres@orange.fr",,"http://landes.catholique.fr","http://lh3.googleusercontent.com/DODWyOxw9wUAF8av5lMhOUOCWOd6DgKGbMbdKv9MKg2TvgsHzo14k9R0-Ae_H5r9bRQVI_tsDUCQSPTQTKwRiZwX",,,,,"PARISH",
526,829,"ad/40/saint-jacques-des-sources","104017","Saint Jacques des Sources","Paroisse",," ",,"+33558784070","http://landes.catholique.fr","http://lh3.googleusercontent.com/H2M7gmAcGXDN0j_ORbgDKGugW7Eo2r4H_-_PFdjbPaFcK9sTPNLxlR-ezMgCnsRaAV-d-_VU02S5KoSTfNrAPQM",,"05 58 78 40 70","+33 5 58 78 40 70","05 58 78 40 70","PARISH",
527,829,"ad/40/saint-joseph-des-barthes","104018","Saint Joseph des Barthes","Paroisse",," ","presbyteretercis@orange.fr","+33558576842","http://landes.cef.fr","http://lh3.googleusercontent.com/2G-2xg69hTALMzubsncY1pJhHfUQyveEJDNN1R-rHaTFxFnMa_HtMCbapRaIYvhBjQfI6A90hSLdtBb8wzuEBKGY",,"05 58 57 68 42","+33 5 58 57 68 42","05 58 57 68 42","PARISH",
528,829,"ad/40/saint-joseph-du-born","104019","Saint Joseph du Born","Paroisse",," ","psjb@free.fr","+33558090031","http://landes.cef.fr","http://lh3.googleusercontent.com/jMtGffT6hq2HXfvKdEwTF2vSXQNWTIjco8yN-bcsCStmTktyVIErg68Nur-Li3Db6FUhSCDPFLnOhPHoHcwu1g",,"05 58 09 00 31","+33 5 58 09 00 31","05 58 09 00 31","PARISH",
529,829,"ad/40/saint-joseph-du-brassenx","104020","Saint Joseph du Brassenx","Paroisse","P. Philippe Lebel"," ",,"+33558078364","http://landes.catholique.fr/Paroisse-Saint-Joseph-du-Brassenx.html","http://lh3.googleusercontent.com/USst-Tz_ARhkB2N57RCSar5NuuvNt-v6YbQBHaB8Gqml9CFoqdcsY15tRkYwo0Yb4ENggMXAuBf_4Lq15MfV_EM",,"05 58 07 83 64","+33 5 58 07 83 64","05 58 07 83 64","PARISH",
530,829,"ad/40/saint-martin-du-marsan","104021","Saint Martin du Marsan","Paroisse",," ",,"+33558751789","http://www.smdm.fr","http://lh3.googleusercontent.com/hx2AwouMHBLoBoRF5pOrMbdii5fj1BNPMvAcJE4zUDOcRgZnuNTVEHik1ZajVRGWAwWLsM_nOLimO8e7PDzKQus",,"0558751789","+33 5 58 75 17 89","05 58 75 17 89","PARISH",
